Date,TotalDistance,RunCount,AveragePace
2022-03-16,699.55,148,6.1
2022-03-17,699.55,148,6.1
2022-03-18,699.55,148,6.1
2022-03-19,706.14,149,6.1
2022-03-20,706.14,149,6.1
2022-03-21,706.14,149,6.1
2022-03-22,701.1,148,6.11
2022-03-23,710.44,149,6.11
2022-03-24,710.44,149,6.11
2022-03-25,710.44,149,6.11
2022-03-26,710.44,149,6.11
2022-03-27,731.73,150,6.1
2022-03-28,733.97,151,6.11
2022-03-29,733.97,151,6.11
2022-03-30,727.94,150,6.11
2022-03-31,727.94,150,6.11
2022-04-01,722.91,149,6.12
2022-04-02,722.91,149,6.12
2022-04-03,727.98,150,6.11
2022-04-04,736.27,152,6.11
2022-04-05,736.27,152,6.11
2022-04-06,736.27,152,6.11
2022-04-07,734.33,152,6.11
2022-04-08,734.33,152,6.11
2022-04-09,743.44,153,6.11
2022-04-10,743.44,153,6.11
2022-04-11,752.43,154,6.11
2022-04-12,747.41,153,6.11
2022-04-13,761.03,156,6.12
2022-04-14,753.29,155,6.13
2022-04-15,753.29,155,6.13
2022-04-16,758.17,156,6.12
2022-04-17,753.12,155,6.12
2022-04-18,758.14,156,6.12
2022-04-19,758.14,156,6.12
2022-04-20,766.22,157,6.12
2022-04-21,762.22,157,6.12
2022-04-22,762.22,157,6.12
2022-04-23,762.22,157,6.12
2022-04-24,767.87,158,6.11
2022-04-25,772.72,158,6.12
2022-04-26,772.72,158,6.12
2022-04-27,779.43,159,6.11
2022-04-28,779.43,159,6.11
2022-04-29,786.59,160,6.11
2022-04-30,786.59,160,6.11
2022-05-01,792.77,162,6.1
2022-05-02,792.77,162,6.1
2022-05-03,796.72,163,6.1
2022-05-04,805.61,164,6.1
2022-05-05,805.61,164,6.1
2022-05-06,814.65,165,6.11
2022-05-07,806.6,164,6.11
2022-05-08,806.6,164,6.11
2022-05-09,806.6,164,6.11
2022-05-10,812.11,165,6.1
2022-05-11,812.11,165,6.1
2022-05-12,817.63,166,6.1
2022-05-13,811.98,164,6.1
2022-05-14,811.98,164,6.1
2022-05-15,815.54,164,6.09
2022-05-16,815.54,164,6.09
2022-05-17,815.54,164,6.09
2022-05-18,826.89,165,6.1
2022-05-19,826.89,165,6.1
2022-05-20,830.82,166,6.1
2022-05-21,830.82,166,6.1
2022-05-22,840.99,167,6.09
2022-05-23,840.99,167,6.09
2022-05-24,840.99,167,6.09
2022-05-25,852.38,168,6.1
2022-05-26,852.38,168,6.1
2022-05-27,852.38,168,6.1
2022-05-28,862.49,169,6.1
2022-05-29,862.49,169,6.1
2022-05-30,862.49,169,6.1
2022-05-31,862.49,169,6.1
2022-06-01,862.49,169,6.1
2022-06-02,862.49,169,6.1
2022-06-03,865.38,170,6.1
2022-06-04,872.95,171,6.11
2022-06-05,872.95,171,6.11
2022-06-06,872.95,171,6.11
2022-06-07,872.95,171,6.11
2022-06-08,884.22,172,6.11
2022-06-09,884.22,172,6.11
2022-06-10,884.22,172,6.11
2022-06-11,893.95,173,6.12
2022-06-12,891.42,172,6.12
2022-06-13,896.73,174,6.12
2022-06-14,896.73,174,6.12
2022-06-15,905.85,176,6.12
2022-06-16,905.85,176,6.12
2022-06-17,905.85,176,6.12
2022-06-18,905.85,176,6.12
2022-06-19,902.84,175,6.13
2022-06-20,908.73,176,6.12
2022-06-21,908.73,176,6.12
2022-06-22,914.71,176,6.13
2022-06-23,914.71,176,6.13
2022-06-24,914.71,176,6.13
2022-06-25,919.31,176,6.12
2022-06-26,919.31,176,6.12
2022-06-27,916.94,175,6.12
2022-06-28,916.94,175,6.12
2022-06-29,925.94,175,6.12
2022-06-30,925.94,175,6.12
2022-07-01,928.74,176,6.12
2022-07-02,928.74,176,6.12
2022-07-03,936.22,176,6.11
2022-07-04,936.22,176,6.11
2022-07-05,949.3,177,6.1
2022-07-06,946.29,176,6.1
2022-07-07,946.29,176,6.1
2022-07-08,943.26,175,6.1
2022-07-09,943.26,175,6.1
2022-07-10,941.06,175,6.1
2022-07-11,941.06,175,6.1
2022-07-12,946.47,176,6.1
2022-07-13,953.77,176,6.11
2022-07-14,953.77,176,6.11
2022-07-15,950.3,175,6.11
2022-07-16,950.3,176,6.16
2022-07-17,950.3,176,6.16
2022-07-18,951.3,176,6.16
2022-07-19,951.3,176,6.16
2022-07-20,962.04,176,6.17
2022-07-21,962.04,176,6.17
2022-07-22,962.04,176,6.17
2022-07-23,962.04,176,6.17
2022-07-24,963.95,176,6.17
2022-07-25,963.95,176,6.17
2022-07-26,963.95,176,6.17
2022-07-27,963.95,176,6.17
2022-07-28,963.95,176,6.17
2022-07-29,963.95,176,6.17
2022-07-30,963.95,176,6.17
2022-07-31,963.95,176,6.17
2022-08-01,958.93,175,6.17
2022-08-02,963.94,176,6.17
2022-08-03,963.94,176,6.17
2022-08-04,963.94,176,6.17
2022-08-05,963.94,176,6.17
2022-08-06,963.94,176,6.17
2022-08-07,968.97,176,6.16
2022-08-08,977.19,177,6.16
2022-08-09,977.19,177,6.16
2022-08-10,979.06,177,6.17
2022-08-11,981.21,178,6.17
2022-08-12,981.21,178,6.17
2022-08-13,981.21,178,6.17
2022-08-14,981.21,178,6.17
2022-08-15,982.19,178,6.17
2022-08-16,982.19,178,6.17
2022-08-17,979.16,177,6.17
2022-08-18,991.46,179,6.17
2022-08-19,995.34,180,6.17
2022-08-20,995.34,180,6.17
2022-08-21,987.88,179,6.17
2022-08-22,993.62,180,6.17
2022-08-23,993.62,180,6.17
2022-08-24,1008.53,181,6.17
2022-08-25,1008.53,181,6.17
2022-08-26,1003.51,180,6.18
2022-08-27,1003.51,180,6.18
2022-08-28,1009.41,180,6.17
2022-08-29,1009.41,180,6.17
2022-08-30,1009.41,180,6.17
2022-08-31,1026.21,181,6.18
2022-09-01,1026.21,181,6.18
2022-09-02,1028.73,182,6.18
2022-09-03,1028.73,182,6.18
2022-09-04,1027.45,180,6.18
2022-09-05,1027.45,180,6.18
2022-09-06,1030.7,181,6.18
2022-09-07,1036.98,181,6.18
2022-09-08,1041.0,182,6.18
2022-09-09,1041.0,182,6.18
2022-09-10,1041.0,182,6.18
2022-09-11,1055.05,182,6.2
2022-09-12,1055.05,182,6.2
2022-09-13,1060.08,183,6.2
2022-09-14,1056.18,182,6.2
2022-09-15,1070.01,183,6.2
2022-09-16,1060.0,182,6.2
2022-09-17,1068.06,183,6.2
2022-09-18,1068.06,183,6.2
2022-09-19,1068.06,183,6.2
2022-09-20,1078.08,184,6.2
2022-09-21,1086.49,185,6.2
2022-09-22,1082.49,184,6.2
2022-09-23,1082.49,184,6.2
2022-09-24,1090.23,185,6.2
2022-09-25,1090.23,185,6.2
2022-09-26,1080.14,184,6.2
2022-09-27,1080.14,184,6.2
2022-09-28,1089.49,185,6.21
2022-09-29,1089.49,185,6.21
2022-09-30,1089.49,185,6.21
2022-10-01,1089.49,185,6.21
2022-10-02,1105.81,185,6.21
2022-10-03,1105.81,185,6.21
2022-10-04,1105.81,185,6.21
2022-10-05,1100.79,184,6.21
2022-10-06,1100.79,184,6.21
2022-10-07,1100.79,184,6.21
2022-10-08,1100.79,184,6.21
2022-10-09,1095.78,183,6.22
2022-10-10,1095.78,183,6.22
2022-10-11,1089.72,182,6.22
2022-10-12,1094.84,183,6.22
2022-10-13,1086.64,182,6.22
2022-10-14,1086.64,182,6.22
2022-10-15,1086.64,182,6.22
2022-10-16,1086.64,182,6.22
2022-10-17,1092.61,182,6.21
2022-10-18,1092.61,182,6.21
2022-10-19,1102.18,183,6.22
2022-10-20,1094.12,182,6.21
2022-10-21,1094.12,182,6.21
2022-10-22,1102.27,183,6.21
2022-10-23,1102.27,183,6.21
2022-10-24,1099.65,183,6.21
2022-10-25,1091.58,182,6.22
2022-10-26,1091.58,182,6.22
2022-10-27,1081.02,181,6.21
2022-10-28,1081.02,181,6.21
2022-10-29,1081.02,181,6.21
2022-10-30,1096.59,182,6.23
2022-10-31,1093.02,181,6.24
2022-11-01,1087.33,180,6.24
2022-11-02,1087.33,180,6.24
2022-11-03,1076.15,179,6.23
2022-11-04,1076.15,179,6.23
2022-11-05,1081.25,180,6.23
2022-11-06,1084.05,178,6.24
2022-11-07,1084.05,178,6.24
2022-11-08,1079.81,178,6.24
2022-11-09,1079.81,178,6.24
2022-11-10,1078.14,176,6.23
2022-11-11,1078.14,176,6.23
2022-11-12,1084.65,177,6.23
2022-11-13,1075.32,174,6.24
2022-11-14,1075.32,174,6.24
2022-11-15,1075.2,172,6.24
2022-11-16,1081.15,173,6.24
2022-11-17,1070.15,170,6.23
2022-11-18,1070.15,170,6.23
2022-11-19,1082.59,171,6.23
2022-11-20,1071.15,170,6.23
2022-11-21,1071.15,170,6.23
2022-11-22,1079.47,171,6.23
2022-11-23,1080.46,171,6.23
2022-11-24,1068.49,168,6.22
2022-11-25,1068.49,168,6.22
2022-11-26,1068.49,168,6.22
2022-11-27,1072.36,166,6.23
2022-11-28,1080.29,167,6.23
2022-11-29,1071.35,165,6.23
2022-11-30,1080.43,166,6.23
2022-12-01,1069.1,163,6.23
2022-12-02,1069.1,163,6.23
2022-12-03,1074.13,164,6.23
2022-12-04,1074.13,164,6.23
2022-12-05,1083.02,165,6.23
2022-12-06,1074.51,162,6.23
2022-12-07,1084.54,163,6.24
2022-12-08,1070.13,161,6.24
2022-12-09,1070.13,161,6.24
2022-12-10,1070.13,161,6.24
2022-12-11,1073.69,161,6.24
2022-12-12,1073.69,161,6.24
2022-12-13,1070.08,159,6.24
2022-12-14,1070.08,159,6.24
2022-12-15,1058.36,156,6.24
2022-12-16,1058.36,156,6.24
2022-12-17,1058.36,156,6.24
2022-12-18,1054.36,155,6.24
2022-12-19,1061.21,156,6.24
2022-12-20,1052.99,153,6.24
2022-12-21,1052.99,153,6.24
2022-12-22,1059.91,154,6.24
2022-12-23,1055.32,153,6.24
2022-12-24,1055.32,153,6.24
2022-12-25,1055.32,153,6.24
2022-12-26,1055.32,153,6.24
2022-12-27,1058.38,154,6.24
2022-12-28,1059.78,155,6.24
2022-12-29,1052.34,154,6.23
2022-12-30,1059.08,155,6.23
2022-12-31,1059.08,155,6.23
2023-01-01,1056.8,155,6.23
2023-01-02,1060.16,156,6.23
2023-01-03,1067.37,157,6.23
2023-01-04,1067.35,157,6.23
2023-01-05,1057.54,155,6.22
2023-01-06,1064.42,157,6.22
2023-01-07,1068.05,158,6.22
2023-01-08,1068.53,158,6.22
2023-01-09,1071.68,159,6.22
2023-01-10,1069.06,158,6.22
2023-01-11,1072.69,158,6.22
2023-01-12,1064.13,156,6.22
2023-01-13,1064.13,156,6.22
2023-01-14,1069.85,157,6.22
2023-01-15,1078.46,157,6.23
2023-01-16,1066.7,156,6.24
2023-01-17,1065.03,156,6.24
2023-01-18,1069.91,157,6.25
2023-01-19,1069.91,157,6.25
2023-01-20,1070.69,157,6.26
2023-01-21,1070.69,157,6.26
2023-01-22,1070.69,157,6.26
2023-01-23,1075.78,158,6.25
2023-01-24,1074.38,157,6.25
2023-01-25,1069.37,156,6.25
2023-01-26,1059.98,154,6.25
2023-01-27,1059.98,154,6.25
2023-01-28,1055.9,152,6.25
2023-01-29,1055.9,152,6.25
2023-01-30,1047.59,152,6.27
2023-01-31,1047.59,152,6.27
2023-02-01,1052.74,153,6.26
2023-02-02,1052.74,153,6.26
2023-02-03,1058.4,154,6.27
2023-02-04,1063.4,155,6.27
2023-02-05,1063.4,155,6.27
2023-02-06,1074.0,156,6.26
2023-02-07,1074.0,156,6.26
2023-02-08,1077.97,157,6.27
2023-02-09,1077.97,157,6.27
2023-02-10,1077.97,157,6.27
2023-02-11,1084.72,158,6.26
2023-02-12,1084.72,158,6.26
2023-02-13,1095.94,159,6.26
2023-02-14,1095.94,159,6.26
2023-02-15,1095.94,159,6.26
2023-02-16,1095.94,159,6.26
2023-02-17,1095.94,159,6.26
2023-02-18,1095.94,159,6.26
2023-02-19,1110.84,160,6.29
2023-02-20,1110.84,160,6.29
2023-02-21,1119.85,161,6.29
2023-02-22,1125.79,162,6.28
2023-02-23,1125.79,162,6.28
2023-02-24,1125.79,162,6.28
2023-02-25,1125.79,162,6.28
2023-02-26,1122.28,161,6.29
2023-02-27,1122.28,161,6.29
2023-02-28,1123.3,161,6.28
2023-03-01,1132.07,162,6.29
2023-03-02,1123.45,161,6.29
2023-03-03,1123.45,161,6.29
2023-03-04,1130.63,162,6.29
2023-03-05,1130.63,162,6.29
2023-03-06,1130.63,162,6.29
2023-03-07,1127.92,160,6.29
2023-03-08,1133.66,161,6.29
2023-03-09,1121.8,158,6.29
2023-03-10,1121.8,158,6.29
2023-03-11,1121.8,158,6.29
2023-03-12,1134.34,159,6.28
2023-03-13,1117.34,158,6.29
2023-03-14,1117.34,158,6.29
2023-03-15,1128.3,159,6.29
2023-03-16,1119.5,158,6.29
2023-03-17,1124.53,159,6.29
2023-03-18,1124.53,159,6.29
2023-03-19,1117.94,158,6.29
2023-03-20,1117.94,158,6.29
2023-03-21,1117.94,158,6.29
2023-03-22,1119.47,159,6.29
2023-03-23,1110.12,158,6.29
2023-03-24,1110.12,158,6.29
2023-03-25,1110.12,158,6.29
2023-03-26,1121.58,160,6.28
2023-03-27,1100.29,159,6.29
2023-03-28,1098.1,158,6.29
2023-03-29,1106.93,159,6.3
2023-03-30,1106.93,159,6.3
2023-03-31,1106.93,159,6.3
2023-04-01,1106.93,159,6.3
2023-04-02,1106.93,159,6.3
2023-04-03,1101.86,158,6.3
2023-04-04,1093.57,156,6.3
2023-04-05,1101.04,157,6.31
2023-04-06,1101.04,157,6.31
2023-04-07,1101.77,157,6.32
2023-04-08,1106.8,158,6.31
2023-04-09,1097.7,157,6.31
2023-04-10,1097.7,157,6.31
2023-04-11,1095.35,157,6.33
2023-04-12,1095.35,157,6.33
2023-04-13,1081.73,154,6.33
2023-04-14,1081.73,154,6.33
2023-04-15,1081.73,154,6.33
2023-04-16,1091.98,156,6.33
2023-04-17,1091.98,156,6.33
2023-04-18,1086.95,155,6.33
2023-04-19,1095.42,156,6.33
2023-04-20,1087.35,155,6.34
2023-04-21,1082.32,154,6.34
2023-04-22,1090.34,155,6.34
2023-04-23,1090.34,155,6.34
2023-04-24,1090.75,155,6.34
2023-04-25,1083.34,153,6.34
2023-04-26,1091.43,154,6.35
2023-04-27,1084.72,153,6.35
2023-04-28,1084.72,153,6.35
2023-04-29,1077.56,152,6.35
2023-04-30,1082.59,153,6.35
2023-05-01,1076.41,151,6.35
2023-05-02,1076.41,151,6.35
2023-05-03,1081.43,151,6.36
2023-05-04,1072.53,150,6.36
2023-05-05,1072.53,150,6.36
2023-05-06,1063.5,149,6.36
2023-05-07,1063.5,149,6.36
2023-05-08,1063.5,149,6.36
2023-05-09,1063.5,149,6.36
2023-05-10,1057.98,148,6.36
2023-05-11,1057.98,148,6.36
2023-05-12,1052.46,147,6.37
2023-05-13,1052.46,147,6.37
2023-05-14,1052.46,147,6.37
2023-05-15,1048.4,147,6.37
2023-05-16,1048.4,147,6.37
2023-05-17,1056.08,148,6.38
2023-05-18,1044.73,147,6.37
2023-05-19,1044.73,147,6.37
2023-05-20,1044.45,147,6.37
2023-05-21,1044.45,147,6.37
2023-05-22,1033.26,145,6.38
2023-05-23,1040.09,146,6.38
2023-05-24,1049.05,147,6.38
2023-05-25,1037.66,146,6.37
2023-05-26,1042.92,147,6.37
2023-05-27,1042.92,147,6.37
2023-05-28,1032.8,146,6.38
2023-05-29,1032.8,146,6.38
2023-05-30,1032.8,146,6.38
2023-05-31,1032.8,146,6.38
2023-06-01,1032.8,146,6.38
2023-06-02,1032.8,146,6.38
2023-06-03,1036.83,146,6.38
2023-06-04,1029.26,145,6.38
2023-06-05,1029.26,145,6.38
2023-06-06,1032.83,146,6.37
2023-06-07,1040.98,147,6.38
2023-06-08,1029.71,146,6.38
2023-06-09,1029.71,146,6.38
2023-06-10,1029.71,146,6.38
2023-06-11,1019.98,145,6.38
2023-06-12,1019.98,145,6.38
2023-06-13,1019.69,144,6.37
2023-06-14,1026.89,145,6.38
2023-06-15,1014.97,142,6.38
2023-06-16,1014.97,142,6.38
2023-06-17,1019.94,143,6.37
2023-06-18,1019.94,143,6.37
2023-06-19,1019.94,143,6.37
2023-06-20,1022.06,143,6.38
2023-06-21,1022.06,143,6.38
2023-06-22,1014.03,142,6.38
2023-06-23,1014.03,142,6.38
2023-06-24,1014.03,142,6.38
2023-06-25,1006.7,140,6.38
2023-06-26,1006.7,140,6.38
2023-06-27,1010.8,141,6.38
2023-06-28,1010.8,141,6.38
2023-06-29,999.25,140,6.39
2023-06-30,1009.26,141,6.38
2023-07-01,1003.92,139,6.39
2023-07-02,1003.92,139,6.39
2023-07-03,993.82,138,6.4
2023-07-04,999.32,139,6.4
2023-07-05,986.23,138,6.41
2023-07-06,992.72,139,6.41
2023-07-07,992.72,139,6.41
2023-07-08,992.72,139,6.41
2023-07-09,992.72,139,6.41
2023-07-10,1004.73,140,6.41
2023-07-11,1004.73,140,6.41
2023-07-12,999.32,139,6.41
2023-07-13,988.36,138,6.41
2023-07-14,988.36,138,6.41
2023-07-15,992.94,139,6.41
2023-07-16,992.94,138,6.36
2023-07-17,992.94,138,6.36
2023-07-18,999.49,138,6.37
2023-07-19,999.49,138,6.37
2023-07-20,986.53,137,6.36
2023-07-21,990.91,138,6.36
2023-07-22,990.91,138,6.36
2023-07-23,990.91,138,6.36
2023-07-24,985.27,137,6.36
2023-07-25,985.27,137,6.36
2023-07-26,985.27,137,6.36
2023-07-27,990.08,138,6.36
2023-07-28,990.08,138,6.36
2023-07-29,990.08,138,6.36
2023-07-30,995.17,140,6.37
2023-07-31,995.17,140,6.37
2023-08-01,995.17,140,6.37
2023-08-02,1001.24,140,6.39
2023-08-03,1001.24,140,6.39
2023-08-04,1001.24,140,6.39
2023-08-05,1001.24,140,6.39
2023-08-06,1004.43,141,6.39
2023-08-07,994.38,140,6.4
2023-08-08,986.17,139,6.4
2023-08-09,991.54,140,6.4
2023-08-10,984.63,139,6.39
2023-08-11,982.48,138,6.4
2023-08-12,988.76,139,6.39
2023-08-13,993.62,140,6.39
2023-08-14,993.62,140,6.39
2023-08-15,993.09,140,6.4
2023-08-16,1006.21,141,6.42
2023-08-17,1006.21,141,6.42
2023-08-18,993.92,139,6.42
2023-08-19,990.03,138,6.42
2023-08-20,990.03,138,6.42
2023-08-21,990.03,138,6.42
2023-08-22,984.29,137,6.43
2023-08-23,993.46,138,6.44
2023-08-24,978.54,137,6.44
2023-08-25,985.22,138,6.44
2023-08-26,985.22,138,6.44
2023-08-27,985.22,138,6.44
2023-08-28,974.06,136,6.45
2023-08-29,974.06,136,6.45
2023-08-30,980.74,137,6.46
2023-08-31,963.94,136,6.46
2023-09-01,963.94,136,6.46
2023-09-02,961.42,135,6.46
2023-09-03,971.5,136,6.45
2023-09-04,964.49,135,6.46
2023-09-05,964.49,135,6.46
2023-09-06,961.24,134,6.46
2023-09-07,951.95,133,6.46
2023-09-08,947.93,132,6.46
2023-09-09,947.93,132,6.46
2023-09-10,949.78,133,6.46
2023-09-11,927.25,132,6.45
2023-09-12,927.25,132,6.45
2023-09-13,922.23,131,6.45
2023-09-14,922.23,131,6.45
2023-09-15,908.4,130,6.45
2023-09-16,909.28,131,6.45
2023-09-17,901.21,130,6.45
2023-09-18,901.21,130,6.45
2023-09-19,901.21,130,6.45
2023-09-20,891.19,129,6.46
2023-09-21,882.78,128,6.46
2023-09-22,882.78,128,6.46
2023-09-23,882.78,128,6.46
2023-09-24,875.04,127,6.46
2023-09-25,876.11,128,6.46
2023-09-26,876.11,128,6.46
2023-09-27,876.11,128,6.46
2023-09-28,866.76,127,6.46
2023-09-29,866.76,127,6.46
2023-09-30,866.76,127,6.46
2023-10-01,866.76,127,6.46
2023-10-02,845.44,126,6.46
2023-10-03,845.44,126,6.46
2023-10-04,845.44,126,6.46
2023-10-05,845.44,126,6.46
2023-10-06,847.44,127,6.47
2023-10-07,849.68,128,6.46
2023-10-08,849.68,128,6.46
2023-10-09,849.68,128,6.46
2023-10-10,849.68,128,6.46
2023-10-11,852.36,129,6.47
2023-10-12,847.24,128,6.47
2023-10-13,847.24,128,6.47
2023-10-14,851.37,129,6.47
2023-10-15,851.37,129,6.47
2023-10-16,851.37,129,6.47
2023-10-17,841.95,128,6.48
2023-10-18,841.95,128,6.48
2023-10-19,832.38,127,6.47
2023-10-20,832.38,127,6.47
2023-10-21,839.4,128,6.47
2023-10-22,831.25,127,6.47
2023-10-23,836.77,128,6.47
2023-10-24,829.37,127,6.48
2023-10-25,829.37,127,6.48
2023-10-26,829.37,127,6.48
2023-10-27,829.37,127,6.48
2023-10-28,829.37,127,6.48
2023-10-29,829.37,127,6.48
2023-10-30,813.81,126,6.45
2023-10-31,813.81,126,6.45
2023-11-01,813.81,126,6.45
2023-11-02,813.81,126,6.45
2023-11-03,813.81,126,6.45
2023-11-04,813.81,126,6.45
2023-11-05,808.7,125,6.45
2023-11-06,797.25,124,6.45
2023-11-07,797.25,124,6.45
2023-11-08,797.69,124,6.46
2023-11-09,797.69,124,6.46
2023-11-10,787.46,123,6.46
2023-11-11,787.46,123,6.46
2023-11-12,780.94,122,6.46
2023-11-13,780.94,122,6.46
2023-11-14,780.94,122,6.46
2023-11-15,772.63,121,6.47
2023-11-16,766.69,120,6.47
2023-11-17,766.69,120,6.47
2023-11-18,766.69,120,6.47
2023-11-19,754.25,119,6.48
2023-11-20,754.25,119,6.48
2023-11-21,754.25,119,6.48
2023-11-22,745.93,118,6.49
2023-11-23,739.91,117,6.49
2023-11-24,739.91,117,6.49
2023-11-25,739.91,117,6.49
2023-11-26,739.91,117,6.49
2023-11-27,728.07,116,6.5
2023-11-28,726.69,116,6.5
2023-11-29,726.69,116,6.5
2023-11-30,717.6,115,6.5
2023-12-01,717.6,115,6.5
2023-12-02,717.6,115,6.5
2023-12-03,712.57,114,6.51
2023-12-04,712.57,114,6.51
2023-12-05,703.69,113,6.51
2023-12-06,703.69,113,6.51
2023-12-07,693.66,112,6.51
2023-12-08,697.6,113,6.5
2023-12-09,697.6,113,6.5
2023-12-10,697.6,113,6.5
2023-12-11,691.0,112,6.51
2023-12-12,697.19,113,6.51
2023-12-13,689.7,112,6.52
2023-12-14,689.7,112,6.52
2023-12-15,689.7,112,6.52
2023-12-16,694.9,113,6.52
2023-12-17,696.72,114,6.52
2023-12-18,696.72,114,6.52
2023-12-19,689.87,113,6.53
2023-12-20,689.87,113,6.53
2023-12-21,689.87,113,6.53
2023-12-22,682.95,112,6.53
2023-12-23,688.71,114,6.53
2023-12-24,688.71,114,6.53
2023-12-25,688.71,114,6.53
2023-12-26,688.71,114,6.53
2023-12-27,685.65,113,6.54
2023-12-28,684.24,112,6.54
2023-12-29,681.63,111,6.54
2023-12-30,674.89,110,6.54
2023-12-31,674.89,110,6.54
2024-01-01,666.03,110,6.55
2024-01-02,665.17,110,6.55
2024-01-03,659.36,110,6.55
2024-01-04,656.37,110,6.56
2024-01-05,655.18,110,6.55
2024-01-06,648.3,108,6.56
2024-01-07,644.67,107,6.56
2024-01-08,641.41,107,6.57
2024-01-09,638.26,106,6.57
2024-01-10,631.61,105,6.57
2024-01-11,622.96,104,6.57
2024-01-12,618.83,103,6.57
2024-01-13,618.83,103,6.57
2024-01-14,613.1,102,6.57
2024-01-15,602.88,101,6.55
2024-01-16,602.88,101,6.55
2024-01-17,596.22,100,6.55
2024-01-18,591.34,99,6.53
2024-01-19,591.34,99,6.53
2024-01-20,585.31,98,6.53
2024-01-21,586.57,99,6.53
2024-01-22,586.57,99,6.53
2024-01-23,581.48,98,6.54
2024-01-24,574.66,97,6.55
2024-01-25,574.66,97,6.55
2024-01-26,574.66,97,6.55
2024-01-27,574.66,97,6.55
2024-01-28,574.66,97,6.55
2024-01-29,574.66,97,6.55
2024-01-30,566.88,96,6.55
2024-01-31,566.88,96,6.55
2024-02-01,561.73,95,6.55
2024-02-02,561.73,95,6.55
2024-02-03,556.07,94,6.55
2024-02-04,551.06,93,6.56
2024-02-05,551.06,93,6.56
2024-02-06,540.47,92,6.57
2024-02-07,543.42,93,6.58
2024-02-08,539.45,92,6.57
2024-02-09,539.45,92,6.57
2024-02-10,539.45,92,6.57
2024-02-11,532.7,91,6.58
2024-02-12,532.7,91,6.58
2024-02-13,521.49,90,6.59
2024-02-14,521.49,90,6.59
2024-02-15,521.49,90,6.59
2024-02-16,521.49,90,6.59
2024-02-17,521.49,90,6.59
2024-02-18,521.49,90,6.59
2024-02-19,509.09,90,6.54
2024-02-20,509.09,90,6.54
2024-02-21,500.08,89,6.55
2024-02-22,494.14,88,6.56
2024-02-23,494.14,88,6.56
2024-02-24,499.28,89,6.56
2024-02-25,499.28,89,6.56
2024-02-26,506.39,90,6.56
2024-02-27,506.39,90,6.56
2024-02-28,507.85,90,6.58
2024-02-29,499.08,89,6.57
2024-03-01,499.08,89,6.57
2024-03-02,499.08,89,6.57
2024-03-03,493.85,89,6.58
2024-03-04,493.85,89,6.58
2024-03-05,493.85,89,6.58
2024-03-06,496.23,89,6.59
2024-03-07,490.5,88,6.6
2024-03-08,490.5,88,6.6
2024-03-09,490.5,88,6.6
2024-03-10,492.5,89,6.6
2024-03-11,484.98,89,6.6
2024-03-12,484.98,89,6.6
2024-03-13,494.5,90,6.6
2024-03-14,483.54,89,6.59
2024-03-15,483.54,89,6.59
2024-03-16,478.51,88,6.6
2024-03-17,480.49,89,6.61
2024-03-18,480.49,89,6.61
2024-03-19,486.22,90,6.6
2024-03-20,486.22,90,6.6
2024-03-21,484.69,89,6.6
2024-03-22,484.69,89,6.6
2024-03-23,494.71,90,6.59
2024-03-24,494.71,90,6.59
2024-03-25,483.26,88,6.62
2024-03-26,485.07,89,6.62
2024-03-27,489.48,89,6.63
2024-03-28,480.65,88,6.61
2024-03-29,480.65,88,6.61
2024-03-30,490.68,89,6.6
2024-03-31,490.68,89,6.6
2024-04-01,490.68,89,6.6
2024-04-02,490.68,89,6.6
2024-04-03,490.68,89,6.6
2024-04-04,494.52,89,6.58
2024-04-05,494.52,89,6.58
2024-04-06,499.31,89,6.58
2024-04-07,494.28,88,6.59
2024-04-08,501.44,89,6.58
2024-04-09,501.44,89,6.58
2024-04-10,503.17,89,6.55
2024-04-11,503.17,89,6.55
2024-04-12,503.17,89,6.55
2024-04-13,506.53,90,6.55
2024-04-14,520.48,91,6.62
2024-04-15,505.36,88,6.64
2024-04-16,505.36,88,6.64
2024-04-17,513.59,89,6.64
2024-04-18,505.12,88,6.64
2024-04-19,505.12,88,6.64
2024-04-20,517.15,89,6.63
2024-04-21,509.13,88,6.63
2024-04-22,515.9,89,6.64
2024-04-23,509.83,88,6.64
2024-04-24,517.21,89,6.65
2024-04-25,509.13,88,6.65
2024-04-26,514.14,89,6.64
2024-04-27,514.14,89,6.64
2024-04-28,514.14,89,6.64
2024-04-29,509.11,88,6.66
2024-04-30,517.0,89,6.65
2024-05-01,524.37,90,6.66
2024-05-02,520.54,90,6.67
2024-05-03,520.54,90,6.67
2024-05-04,520.54,90,6.67
2024-05-05,528.72,93,6.66
2024-05-06,528.72,93,6.66
2024-05-07,535.01,94,6.65
2024-05-08,544.8,95,6.65
2024-05-09,544.8,95,6.65
2024-05-10,544.8,95,6.65
2024-05-11,544.8,95,6.65
2024-05-12,552.81,96,6.64
2024-05-13,552.81,96,6.64
2024-05-14,554.27,96,6.65
2024-05-15,554.27,96,6.65
2024-05-16,554.9,96,6.64
2024-05-17,554.9,96,6.64
2024-05-18,562.22,98,6.62
2024-05-19,568.67,98,6.61
2024-05-20,568.67,98,6.61
2024-05-21,568.67,98,6.61
2024-05-22,570.19,98,6.62
2024-05-23,561.23,97,6.63
2024-05-24,561.23,97,6.63
2024-05-25,562.13,98,6.63
2024-05-26,574.62,99,6.62
